Cenário,Classificador,Score,F1,Train,Test
AskUbuntu,SGDClassifier,0.91743119266055,0.906114423381111,0.007036209106445,0.000268459320068
AskUbuntu,LinearSVC_L1,0.89908256880734,0.896548032520263,0.00253438949585,0.002679586410522
AskUbuntu,SGDClassifier_L1,0.926605504587156,0.915634409928436,0.014834403991699,0.04365348815918
AskUbuntu,SGDClassifier_elasticnet,0.889908256880734,0.87794411933506,0.019835710525513,0.00222635269165
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000804901123047,0.000698328018188
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001364946365356,0.009000778198242
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001759767532349,0.004104137420654
AskUbuntu,Pipeline,0.908256880733945,0.908033665629641,0.003995895385742,0.000392436981201
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.04181432723999,0.000524044036865
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.004540681838989,0.006043910980225
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.008519887924194,0.000210046768188
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.116713047027588,0.008010387420654
AskUbuntu,MLPClassifier,0.871559633027523,0.860984170543212,7.82950234413147,0.001155853271484
AskUbuntu,PassiveAggressiveClassifier,0.91743119266055,0.911242613994908,0.009241342544556,0.000222682952881
AskUbuntu,RandomForestClassifier,0.908256880733945,0.891379750256456,2.71003246307373,0.007485628128052
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.00147008895874,0.000244379043579
AskUbuntu,SGDClassifier,0.889908256880734,0.879080303545135,0.006678819656372,0.000257015228271
AskUbuntu,LinearSVC_L1,0.889908256880734,0.889471803343996,0.002429723739624,0.004593849182129
AskUbuntu,SGDClassifier_L1,0.889908256880734,0.880460514481022,0.016101360321045,0.002492666244507
AskUbuntu,SGDClassifier_elasticnet,0.853211009174312,0.843823244222728,0.017534017562866,0.000673770904541
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000784635543823,0.005313873291016
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001491785049438,0.014067649841309
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001525402069092,0.000689506530762
AskUbuntu,Pipeline,0.908256880733945,0.908033665629641,0.004395723342896,0.000415325164795
AskUbuntu,KMeans,0.119266055045872,0.046983597442313,0.053097009658814,0.000511407852173
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.00182580947876,0.000231981277466
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.02542519569397,0.021113872528076
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.244849443435669,0.00756049156189
AskUbuntu,MLPClassifier,0.871559633027523,0.86050565133134,10.8724722862244,0.001201868057251
AskUbuntu,PassiveAggressiveClassifier,0.944954128440367,0.939592517574169,0.013452053070068,0.000306367874146
AskUbuntu,RandomForestClassifier,0.91743119266055,0.906990356403887,2.3627724647522,0.006011724472046
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001499891281128,0.000361204147339
AskUbuntu,SGDClassifier,0.871559633027523,0.84941256962565,0.006817817687988,0.000267744064331
AskUbuntu,LinearSVC_L1,0.853211009174312,0.852289219148183,0.001957893371582,0.000193119049072
AskUbuntu,SGDClassifier_L1,0.91743119266055,0.906681405746074,0.013925075531006,0.00444221496582
AskUbuntu,SGDClassifier_elasticnet,0.91743119266055,0.905891452762135,0.016496419906616,0.000403881072998
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000750780105591,0.001574039459229
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001187562942505,0.000560522079468
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001507043838501,0.004524707794189
AskUbuntu,Pipeline,0.908256880733945,0.908033665629641,0.003687143325806,0.000396490097046
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.040415048599243,0.000511646270752
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001838684082031,0.000225067138672
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.007832288742065,0.000207185745239
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.084814310073853,0.007429599761963
AskUbuntu,MLPClassifier,0.871559633027523,0.862005617146396,7.66912865638733,0.001187086105347
AskUbuntu,PassiveAggressiveClassifier,0.944954128440367,0.939592517574169,0.012101411819458,0.000270843505859
AskUbuntu,RandomForestClassifier,0.908256880733945,0.891379750256456,2.38553714752197,0.00725245475769
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001506805419922,0.000227212905884
AskUbuntu,SGDClassifier,0.834862385321101,0.830229764588209,0.006752729415894,0.0002601146698
AskUbuntu,LinearSVC_L1,0.908256880733945,0.906073850650953,0.00223970413208,0.000229835510254
AskUbuntu,SGDClassifier_L1,0.871559633027523,0.863419679798525,0.01429033279419,0.006510019302368
AskUbuntu,SGDClassifier_elasticnet,0.889908256880734,0.878942769768458,0.015423536300659,0.00026273727417
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000692367553711,0.000502109527588
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.00118613243103,0.000186920166016
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001636505126953,0.002023458480835
AskUbuntu,Pipeline,0.91743119266055,0.917092091510858,0.00436282157898,0.000394344329834
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.110968112945557,0.000534772872925
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001784086227417,0.000205039978027
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.012104034423828,0.000265598297119
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.09792160987854,0.008047103881836
AskUbuntu,MLPClassifier,0.89908256880734,0.887259342178671,7.67476367950439,0.003532409667969
AskUbuntu,PassiveAggressiveClassifier,0.935779816513761,0.930181643455363,0.012940883636475,0.000272035598755
AskUbuntu,RandomForestClassifier,0.926605504587156,0.915620818355211,2.33393239974976,0.005710601806641
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001508951187134,0.000239849090576
AskUbuntu,SGDClassifier,0.91743119266055,0.9062823032842,0.006672620773315,0.000265121459961
AskUbuntu,LinearSVC_L1,0.89908256880734,0.896875268057875,0.002089977264404,0.001750946044922
AskUbuntu,SGDClassifier_L1,0.926605504587156,0.915526978401596,0.014739274978638,0.008436441421509
AskUbuntu,SGDClassifier_elasticnet,0.844036697247706,0.834357774136034,0.016268253326416,0.000270366668701
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.00070595741272,0.000571727752686
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001405954360962,0.004732608795166
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001654624938965,0.001763343811035
AskUbuntu,Pipeline,0.89908256880734,0.899204892966361,0.003707647323608,0.000380992889404
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.047751426696777,0.000506639480591
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001827955245972,0.000205516815186
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.012547731399536,0.000263929367065
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.091633319854736,0.00733208656311
AskUbuntu,MLPClassifier,0.880733944954129,0.869963930055673,7.47420048713684,0.003446340560913
AskUbuntu,PassiveAggressiveClassifier,0.91743119266055,0.905540422913951,0.012107849121094,0.002847194671631
AskUbuntu,RandomForestClassifier,0.926605504587156,0.915620818355211,2.32738661766052,0.008326053619385
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001501083374023,0.000221729278564
AskUbuntu,SGDClassifier,0.844036697247706,0.841791935154051,0.00679874420166,0.000260353088379
AskUbuntu,LinearSVC_L1,0.908256880733945,0.906073850650953,0.002212524414063,0.002720832824707
AskUbuntu,SGDClassifier_L1,0.880733944954129,0.872469354464096,0.013962030410767,0.003957748413086
AskUbuntu,SGDClassifier_elasticnet,0.844036697247706,0.836411907376048,0.015832662582398,0.00027322769165
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000682592391968,0.000500679016113
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001172542572021,0.001044273376465
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001531839370728,0.00838303565979
AskUbuntu,Pipeline,0.908256880733945,0.908033665629641,0.004085302352905,0.000389575958252
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.050806999206543,0.000526905059814
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.00181770324707,0.000214099884033
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.011791944503784,0.000278234481812
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.091613531112671,0.007320404052734
AskUbuntu,MLPClassifier,0.889908256880734,0.879371991924756,8.21575307846069,0.007528781890869
AskUbuntu,PassiveAggressiveClassifier,0.926605504587156,0.921242230846226,0.009382247924805,0.000344276428223
AskUbuntu,RandomForestClassifier,0.91743119266055,0.89692390717755,2.4538242816925,0.009762763977051
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001551151275635,0.000237703323364
AskUbuntu,SGDClassifier,0.853211009174312,0.837758967818331,0.006998300552368,0.000291585922241
AskUbuntu,LinearSVC_L1,0.889908256880734,0.887869520897044,0.002470970153809,0.004942655563355
AskUbuntu,SGDClassifier_L1,0.889908256880734,0.880307609282245,0.014220476150513,0.00028133392334
AskUbuntu,SGDClassifier_elasticnet,0.908256880733945,0.896533920576945,0.017080545425415,0.000209808349609
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000698089599609,0.004863262176514
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001314401626587,0.000370025634766
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001451730728149,0.001834630966187
AskUbuntu,Pipeline,0.91743119266055,0.917092091510858,0.003764152526855,0.000381708145142
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.028764963150025,0.000471591949463
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001797437667847,0.000198841094971
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.010412931442261,0.000231027603149
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.127109050750732,0.007302761077881
AskUbuntu,MLPClassifier,0.871559633027523,0.860984170543212,9.26357340812683,0.001586198806763
AskUbuntu,PassiveAggressiveClassifier,0.926605504587156,0.915079144436943,0.008939504623413,0.000255823135376
AskUbuntu,RandomForestClassifier,0.91743119266055,0.908463931583198,2.3230574131012,0.005638122558594
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001531839370728,0.000264167785645
AskUbuntu,SGDClassifier,0.908256880733945,0.896868755695076,0.006824731826782,0.000253677368164
AskUbuntu,LinearSVC_L1,0.889908256880734,0.887220416004166,0.002081155776978,0.000213623046875
AskUbuntu,SGDClassifier_L1,0.880733944954129,0.869117005665464,0.014975547790527,0.004541397094727
AskUbuntu,SGDClassifier_elasticnet,0.880733944954129,0.872147453501224,0.016155481338501,0.000326871871948
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000803709030151,0.000504970550537
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001253366470337,0.000243425369263
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001558065414429,0.000681400299072
AskUbuntu,Pipeline,0.89908256880734,0.899204892966361,0.003812313079834,0.00038480758667
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.04529595375061,0.000514030456543
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001916408538818,0.00023627281189
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.008411645889282,0.000208616256714
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.135262489318848,0.009178876876831
AskUbuntu,MLPClassifier,0.871559633027523,0.861506742626974,7.07235646247864,0.004273176193237
AskUbuntu,PassiveAggressiveClassifier,0.926605504587156,0.922369360597209,0.012240171432495,0.000262975692749
AskUbuntu,RandomForestClassifier,0.926605504587156,0.915620818355211,2.30844020843506,0.006991147994995
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001433849334717,0.000230073928833
AskUbuntu,SGDClassifier,0.871559633027523,0.860258548790659,0.00662899017334,0.000231266021729
AskUbuntu,LinearSVC_L1,0.889908256880734,0.889471803343996,0.002110481262207,0.000219821929932
AskUbuntu,SGDClassifier_L1,0.91743119266055,0.905823971251912,0.014588117599487,0.005217552185059
AskUbuntu,SGDClassifier_elasticnet,0.91743119266055,0.906790253771658,0.017321348190308,0.000259399414063
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000681161880493,0.000501871109009
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001266479492188,0.000202894210815
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.00150728225708,0.003732681274414
AskUbuntu,Pipeline,0.91743119266055,0.917092091510858,0.004055500030518,0.000391006469727
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.039552688598633,0.000511169433594
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001798868179321,0.000212430953979
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.010233402252197,0.000236034393311
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.079481601715088,0.007389307022095
AskUbuntu,MLPClassifier,0.862385321100918,0.852099406843492,6.76099991798401,0.001171588897705
AskUbuntu,PassiveAggressiveClassifier,0.954128440366972,0.95208069714515,0.011142492294312,0.000284194946289
AskUbuntu,RandomForestClassifier,0.926605504587156,0.915620818355211,2.27351093292236,0.00566577911377
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001509189605713,0.000216960906982
AskUbuntu,SGDClassifier,0.880733944954129,0.870187152297244,0.006995916366577,0.003111600875855
AskUbuntu,LinearSVC_L1,0.89908256880734,0.896548032520263,0.002290964126587,0.000627756118774
AskUbuntu,SGDClassifier_L1,0.926605504587156,0.916574953856739,0.014076948165894,0.001735687255859
AskUbuntu,SGDClassifier_elasticnet,0.834862385321101,0.82619137425119,0.0159752368927,0.001538515090942
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000775098800659,0.000481605529785
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001318454742432,0.00023627281189
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001659870147705,0.003342628479004
AskUbuntu,Pipeline,0.908256880733945,0.906340468909276,0.004123449325562,0.000388145446777
AskUbuntu,KMeans,0.348623853211009,0.285646546011457,0.038620471954346,0.000528573989868
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001847743988037,0.000207901000977
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.010064601898193,0.000255107879639
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.129141569137573,0.00735330581665
AskUbuntu,MLPClassifier,0.889908256880734,0.877930410831391,6.91384482383728,0.003448009490967
AskUbuntu,PassiveAggressiveClassifier,0.91743119266055,0.912043104703655,0.010899782180786,0.000218868255615
AskUbuntu,RandomForestClassifier,0.908256880733945,0.891379750256456,2.19113373756409,0.006704807281494
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001421928405762,0.000226020812988
AskUbuntu,SGDClassifier,0.935779816513761,0.933696168852765,0.006561756134033,0.000208377838135
AskUbuntu,LinearSVC_L1,0.889908256880734,0.887869520897044,0.002230644226074,0.000190019607544
AskUbuntu,SGDClassifier_L1,0.908256880733945,0.89687096706955,0.014501810073853,0.005796909332275
AskUbuntu,SGDClassifier_elasticnet,0.91743119266055,0.906329070347866,0.01587438583374,0.000212907791138
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000728130340576,0.000470876693726
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001263856887817,0.000192403793335
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.00149416923523,0.000669479370117
AskUbuntu,Pipeline,0.89908256880734,0.899204892966361,0.003883838653564,0.000391483306885
AskUbuntu,KMeans,0.045871559633028,0.023629261092519,0.034864187240601,0.000507116317749
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001818895339966,0.000201940536499
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.007444143295288,0.000190496444702
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.0679030418396,0.007297039031982
AskUbuntu,MLPClassifier,0.871559633027523,0.86050565133134,5.85592818260193,0.001158237457275
AskUbuntu,PassiveAggressiveClassifier,0.944954128440367,0.939592517574169,0.008899688720703,0.000207901000977
AskUbuntu,RandomForestClassifier,0.91743119266055,0.896340295053681,2.15454840660095,0.005486488342285
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001410007476807,0.000227689743042
AskUbuntu,SGDClassifier,0.889908256880734,0.885162936999063,0.006365537643433,0.000202178955078
AskUbuntu,LinearSVC_L1,0.880733944954129,0.880144186827899,0.001894235610962,0.000187158584595
AskUbuntu,SGDClassifier_L1,0.908256880733945,0.897568424722178,0.013882637023926,0.010004758834839
AskUbuntu,SGDClassifier_elasticnet,0.89908256880734,0.888351802527594,0.016475915908814,0.000210285186768
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.00065016746521,0.004369974136353
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001154184341431,0.000187158584595
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001435995101929,0.03531551361084
AskUbuntu,Pipeline,0.89908256880734,0.899204892966361,0.004617929458618,0.000425815582275
AskUbuntu,KMeans,0.119266055045872,0.046983597442313,0.028567790985108,0.000476598739624
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001771688461304,0.009146690368652
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.007465600967407,0.00019907951355
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.073367118835449,0.007369756698608
AskUbuntu,MLPClassifier,0.880733944954129,0.869893363180072,5.81732130050659,0.003495454788208
AskUbuntu,PassiveAggressiveClassifier,0.926605504587156,0.915526978401596,0.013225793838501,0.000217199325562
AskUbuntu,RandomForestClassifier,0.91743119266055,0.896340295053681,2.18427133560181,0.006484508514404
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001390933990479,0.000222444534302
AskUbuntu,SGDClassifier,0.91743119266055,0.911691598499571,0.006469964981079,0.000205516815186
AskUbuntu,LinearSVC_L1,0.889908256880734,0.887869520897044,0.002028942108154,0.000187873840332
AskUbuntu,SGDClassifier_L1,0.91743119266055,0.907261374851065,0.014763355255127,0.006532669067383
AskUbuntu,SGDClassifier_elasticnet,0.908256880733945,0.896576177215272,0.015312194824219,0.000209808349609
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000653505325317,0.000461101531982
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.00115966796875,0.000462055206299
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001413106918335,0.000670909881592
AskUbuntu,Pipeline,0.91743119266055,0.917092091510858,0.00368857383728,0.000380754470825
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.034700632095337,0.000507593154907
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001792669296265,0.000902652740479
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.007489442825317,0.000187635421753
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.064961910247803,0.012507438659668
AskUbuntu,MLPClassifier,0.89908256880734,0.887531937990654,5.81148457527161,0.003406047821045
AskUbuntu,PassiveAggressiveClassifier,0.91743119266055,0.906114423381111,0.012822866439819,0.000226259231567
AskUbuntu,RandomForestClassifier,0.889908256880734,0.881071179477746,2.16008329391479,0.006108522415161
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001445055007935,0.000241994857788
AskUbuntu,SGDClassifier,0.834862385321101,0.835056516468844,0.006491899490356,0.000206708908081
AskUbuntu,LinearSVC_L1,0.871559633027523,0.86906857422517,0.00216817855835,0.000187158584595
AskUbuntu,SGDClassifier_L1,0.926605504587156,0.915526978401596,0.014124631881714,0.007606983184814
AskUbuntu,SGDClassifier_elasticnet,0.89908256880734,0.877604660972266,0.017757415771484,0.000205755233765
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000772714614868,0.004062652587891
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001263618469238,0.000184774398804
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001547813415527,0.006701946258545
AskUbuntu,Pipeline,0.908256880733945,0.908033665629641,0.003795385360718,0.000374317169189
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.040819644927979,0.000508308410645
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001828670501709,0.00019645690918
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.007396459579468,0.000190019607544
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.074308633804321,0.007301807403564
AskUbuntu,MLPClassifier,0.862385321100918,0.851912092103055,5.8911292552948,0.003429174423218
AskUbuntu,PassiveAggressiveClassifier,0.935779816513761,0.930181643455363,0.013436079025269,0.000221729278564
AskUbuntu,RandomForestClassifier,0.91743119266055,0.896340295053681,2.16671562194824,0.005456686019897
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.00148868560791,0.000225782394409
AskUbuntu,SGDClassifier,0.880733944954129,0.879448536273708,0.00679087638855,0.000201463699341
AskUbuntu,LinearSVC_L1,0.871559633027523,0.871148912625889,0.002050876617432,0.000191450119019
AskUbuntu,SGDClassifier_L1,0.908256880733945,0.897568424722178,0.014974355697632,0.006149291992188
AskUbuntu,SGDClassifier_elasticnet,0.871559633027523,0.862041831782627,0.015882253646851,0.000209331512451
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.00065279006958,0.000461339950562
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001155614852905,0.000285863876343
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001399278640747,0.000678777694702
AskUbuntu,Pipeline,0.89908256880734,0.899204892966361,0.003864288330078,0.000382661819458
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.037254571914673,0.000500440597534
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.002483367919922,0.000212430953979
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.007499694824219,0.000190019607544
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.070776224136353,0.007287979125977
AskUbuntu,MLPClassifier,0.889908256880734,0.879536832071839,5.73831605911255,0.003552436828613
AskUbuntu,PassiveAggressiveClassifier,0.926605504587156,0.921216922399532,0.013585329055786,0.000224590301514
AskUbuntu,RandomForestClassifier,0.89908256880734,0.890586011564605,2.15971374511719,0.005510330200195
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001440525054932,0.000220060348511
AskUbuntu,SGDClassifier,0.889908256880734,0.890219749446456,0.006295442581177,0.000204086303711
AskUbuntu,LinearSVC_L1,0.871559633027523,0.871148912625889,0.002085447311401,0.000189065933228
AskUbuntu,SGDClassifier_L1,0.89908256880734,0.889634826407627,0.014768362045288,0.007315158843994
AskUbuntu,SGDClassifier_elasticnet,0.871559633027523,0.863560855283423,0.016420125961304,0.000210285186768
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000654458999634,0.000462770462036
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001148462295532,0.000187635421753
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001408815383911,0.000669240951538
AskUbuntu,Pipeline,0.89908256880734,0.899204892966361,0.003903388977051,0.000383615493774
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.033527851104736,0.00050163269043
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.00178074836731,0.000210523605347
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.007515668869019,0.000189542770386
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.069739818572998,0.007304668426514
AskUbuntu,MLPClassifier,0.880733944954129,0.869893363180072,5.83051300048828,0.003428936004639
AskUbuntu,PassiveAggressiveClassifier,0.926605504587156,0.917312045752413,0.012514352798462,0.000217199325562
AskUbuntu,RandomForestClassifier,0.91743119266055,0.896340295053681,2.18112969398499,0.00752854347229
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001414775848389,0.000224113464355
AskUbuntu,SGDClassifier,0.862385321100918,0.852897484002065,0.006170749664307,0.000205755233765
AskUbuntu,LinearSVC_L1,0.89908256880734,0.896548032520263,0.002055168151855,0.000186920166016
AskUbuntu,SGDClassifier_L1,0.89908256880734,0.888702916386962,0.014625787734985,0.007575273513794
AskUbuntu,SGDClassifier_elasticnet,0.871559633027523,0.863521355889783,0.01702880859375,0.000208616256714
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.0006422996521,0.004889488220215
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001148223876953,0.000187397003174
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001482009887695,0.022157430648804
AskUbuntu,Pipeline,0.908256880733945,0.908033665629641,0.003850698471069,0.000452518463135
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.038600206375122,0.000702857971191
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001786947250366,0.000211000442505
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.007383823394775,0.000187873840332
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.071865320205689,0.007470369338989
AskUbuntu,MLPClassifier,0.889908256880734,0.878124627665912,5.78088116645813,0.003510236740112
AskUbuntu,PassiveAggressiveClassifier,0.926605504587156,0.917312045752413,0.008938312530518,0.00022554397583
AskUbuntu,RandomForestClassifier,0.91743119266055,0.896340295053681,2.15877056121826,0.005539417266846
AskUbuntu,LinearSVC,0.935779816513761,0.931322364779571,0.001481294631958,0.000218391418457
AskUbuntu,SGDClassifier,0.91743119266055,0.906114423381111,0.006741046905518,0.000207901000977
AskUbuntu,LinearSVC_L1,0.89908256880734,0.896875268057875,0.00223970413208,0.000189542770386
AskUbuntu,SGDClassifier_L1,0.89908256880734,0.888993694039566,0.014271974563599,0.007917642593384
AskUbuntu,SGDClassifier_elasticnet,0.880733944954129,0.869855832241153,0.016363859176636,0.000206708908081
AskUbuntu,NearestCentroid,0.926605504587156,0.915526978401596,0.000651597976685,0.000457525253296
AskUbuntu,MultinomialNB,0.889908256880734,0.878124627665912,0.001153469085693,0.000185966491699
AskUbuntu,BernoulliNB,0.91743119266055,0.906602062565365,0.001402378082275,0.000668287277222
AskUbuntu,Pipeline,0.908256880733945,0.908033665629641,0.003824710845947,0.000381469726563
AskUbuntu,KMeans,0.339449541284404,0.172049767500314,0.039947509765625,0.000502347946167
AskUbuntu,LogisticRegression,0.91743119266055,0.908359041570051,0.001767873764038,0.000198841094971
AskUbuntu,RidgeClassifier,0.926605504587156,0.922369360597209,0.007428884506226,0.000232696533203
AskUbuntu,KNeighborsClassifier,0.779816513761468,0.784385466724916,0.073100805282593,0.007282018661499
